id,Internal Reference,Barcode,Sales Price,Cost
__export__.product_product_94073_0d0b5b1f,DK2011-22/50,DK2011222022650,165.13,0.00
__export__.product_product_94072_a9e10e66,DK2011-22/48,DK2011222022648,165.13,0.00
__export__.product_product_94071_054d7191,DK2011-22/46,DK2011222022646,165.13,0.00
__export__.product_product_94086_57e977ed,DK2011-8/60,DK201182022660,165.13,0.00
__export__.product_product_94079_1637af71,DK2011-8/46,DK201182022646,165.13,0.00
__export__.product_product_94080_02eedf7c,DK2011-8/48,DK201182022648,165.13,0.00
__export__.product_product_94081_44758fbd,DK2011-8/50,DK201182022650,165.13,0.00
__export__.product_product_94082_311372bf,DK2011-8/52,DK201182022652,165.13,0.00
__export__.product_product_94083_251cefea,DK2011-8/54,DK201182022654,165.13,0.00
__export__.product_product_94084_992a7536,DK2011-8/56,DK201182022656,165.13,0.00
__export__.product_product_94085_42a75d7c,DK2011-8/58,DK201182022658,165.13,0.00
__export__.product_product_94092_2d5f5e9b,22E2712-3A-BC-2/56,2227123202265638,217.30,0.00
__export__.product_product_94087_75a25b24,22E2712-3A-BC-2/46,2227123202264628,217.30,0.00
__export__.product_product_94088_9845710a,22E2712-3A-BC-2/48,2227123202264830,217.30,0.00
__export__.product_product_94089_2bbf7cd2,22E2712-3A-BC-2/50,2227123202265032,217.30,0.00
__export__.product_product_94090_eb925996,22E2712-3A-BC-2/52,2227123202265234,217.30,0.00
__export__.product_product_94091_96b3cdf1,22E2712-3A-BC-2/54,2227123202265436,217.30,0.00
__export__.product_product_94093_7b14144b,22E2712-3A-BC-2/58,2227123202265840,217.30,0.00
__export__.product_product_94099_16b587ae,ZP-PAT-NA-CASSINI/10,ZPPATNACASS/O10,152.09,0.00
__export__.product_product_94098_1f3f5b38,ZP-PAT-NA-CASSINI/9.5,ZPPATNACASS/O9.5,152.09,0.00
__export__.product_product_93704_c90f3e97,ZP-PAT-TA-CASSINI/9,ZPPATTACASS/O9,152.09,0.00
__export__.product_product_93706_f07b2161,ZP-PAT-TA-CASSINI/10,ZPPATTACASS/O10,152.09,0.00
__export__.product_product_94106_14c7597c,DK2011-4BC-2/58,DK20114202265840,304.26,0.00
__export__.product_product_94105_3c3a53d0,DK2011-4BC-2/56,DK20114202265638,304.26,0.00
__export__.product_product_94104_df65955e,DK2011-4BC-2/54,DK20114202265436,304.26,0.00
__export__.product_product_94102_a7796394,DK2011-4BC-2/50,DK20114202265032,304.26,0.00
__export__.product_product_94101_a976f7c4,DK2011-4BC-2/48,DK20114202264830,304.26,0.00
__export__.product_product_94100_d7d295f2,DK2011-4BC-2/46,DK20114202264628,565.13,0.00
__export__.product_product_94107_de0ed3e3,22C0905-4C-BC-2/46,22C0954C202264628,243.39,0.00
__export__.product_product_94108_cc1d56cc,22C0905-4C-BC-2/48,22C0954C202264830,243.39,0.00
__export__.product_product_94109_e506121c,22C0905-4C-BC-2/50,22C0954C202265032,243.39,0.00
__export__.product_product_94110_935a84e1,22C0905-4C-BC-2/52,22C0954C202265234,243.39,0.00
__export__.product_product_94111_49d26f9b,22C0905-4C-BC-2/54,22C0954C202265436,243.39,0.00
__export__.product_product_94112_0f441565,22C0905-4C-BC-2/56,22C0954C202265638,243.39,0.00
__export__.product_product_94113_ac7ef299,22C0905-4C-BC-2/58,22C0954C2022665840,243.39,0.00
__export__.product_product_94114_51d7af67,22E2712-1A-BC-2/46,22E27121A24094628,243.39,0.00
__export__.product_product_94115_bf8f8d4f,22E2712-1A-BC-2/48,22E27121A24094830,243.39,0.00
__export__.product_product_94116_0cc0e00a,22E2712-1A-BC-2/50,22E27121A24095032,243.39,0.00
__export__.product_product_94117_dc517d42,22E2712-1A-BC-2/52,22E27121A24095234,243.39,0.00
__export__.product_product_94118_89d9440b,22E2712-1A-BC-2/54,22E27121A24095436,243.39,0.00
__export__.product_product_94119_0c120df4,22E2712-1A-BC-2/56,22E27121A24095638,243.39,0.00
__export__.product_product_94120_d60b182b,22E2712-1A-BC-2/58,22E27121A24095840,243.39,0.00
__export__.product_product_94121_eb98a24f,22E2712-6BC-2/46,22E27126202264628,243.39,0.00
__export__.product_product_94122_b2d7c54a,22E2712-6BC-2/48,22E27126202264830,243.39,0.00
__export__.product_product_94123_57844484,22E2712-6BC-2/50,22E27126202265032,243.39,0.00
__export__.product_product_94124_75c66c50,22E2712-6BC-2/52,22E27126202265234,243.39,0.00
__export__.product_product_94125_ca8314bc,22E2712-6BC-2/54,22E27126202265436,243.39,0.00
__export__.product_product_94126_3c04b1a9,22E2712-6BC-2/56,22E27126202265638,243.39,0.00
__export__.product_product_94127_03b237f8,22E2712-6BC-2/58,22E27126202265840,243.39,0.00
__export__.product_product_94128_3e4b30a1,22E2712-9BC-2/46,22E27129202264628,243.39,0.00
__export__.product_product_94129_47953ad5,22E2712-9BC-2/48,22E27129202264830,243.39,0.00
__export__.product_product_94130_98529f28,22E2712-9BC-2/50,22E27129202265032,243.39,0.00
__export__.product_product_94131_d75e3951,22E2712-9BC-2/52,22E27129202265234,243.39,0.00
__export__.product_product_94132_43c6420f,22E2712-9BC-2/54,22E27129202265436,243.39,0.00
__export__.product_product_94133_7175ab2a,22E2712-9BC-2/56,22E27129202265638,243.39,0.00
__export__.product_product_94134_be6d3d1c,22E2712-9BC-2/58,22E27129202265840,243.39,0.00
__export__.product_product_94135_0ee089de,22E2731-8BC-2/46,22E27318202264628,243.39,0.00
__export__.product_product_94136_fe90b712,22E2731-8BC-2/48,22E27318202264830,243.39,0.00
__export__.product_product_94137_bfad9f0b,22E2731-8BC-2/50,22E27318202265032,243.39,0.00
__export__.product_product_94138_ee040f9e,22E2731-8BC-2/52,22E27318202265234,243.39,0.00
__export__.product_product_94139_c4ffe2ef,22E2731-8BC-2/54,22E27318202265436,243.39,0.00
__export__.product_product_94140_3f1208a8,22E2731-8BC-2/56,22E27318202265638,243.39,0.00
__export__.product_product_94141_f3c198b1,22E2731-8BC-2/58,22E27318202265840,243.39,0.00
__export__.product_product_93703_8b29ff16,ZP-PAT-TA-CASSINI/8.5,ZPPATTACASS/O8.5,152.09,0.00
__export__.product_product_88675_01cf955b,ZP-PAT-VN-CASSINI/10,ZPPATVNCASS/O10,152.09,0.00
__export__.product_product_88674_ea9b5df2,ZP-PAT-VN-CASSINI/9.5,ZPPATVNCASS/O9.5,152.09,0.00
__export__.product_product_88332_344f2c94,CR-10,CR-10,12.96,0.00
__export__.product_product_88333_3b3431bd,CR-28,CR-28,28.62,0.00
__export__.product_product_88330_44faa85c,CR-15,CR-15,17.30,0.00
__export__.product_product_94154_17a02978,AN-12,AN-12,14.70,0.00
__export__.product_product_94153_d4df495e,AN-10,AN-10,12.96,0.00
__export__.product_product_86721_f9b47eb8,AR-10,AR-10,12.96,0.00
__export__.product_product_88331_be25f03a,CR-20,CR-20,21.65,0.00
__export__.product_product_94157_3ac883f3,T9158-TP/L,T9158-TP/OL,47.74,0.00
__export__.product_product_94156_a96713f3,T9158-TP/M,T9158-TP/OM,47.74,0.00
__export__.product_product_94155_284a71bc,T9158-TP/S,T9158-TP/OS,47.74,0.00
__export__.product_product_94159_767c4bd7,SWT7467-RU/M,SWT7467-RU/OM,45.13,0.00
__export__.product_product_94163_df5eb617,SWT7459-MO/L,SWT7459-MO/OL,46.00,0.00
__export__.product_product_94162_682f3a9a,SWT7459-MO/M,SWT7459-MO/OM,46.00,0.00
__export__.product_product_94161_64f41f9c,SWT7459-MO/S,SWT7459-MO/OS,46.00,0.00
__export__.product_product_94160_31fb9eff,SWT7467-RU/L,SWT7467-RU/OL,45.13,0.00
__export__.product_product_94158_ced23a04,SWT7467-RU/S,SWT7467-RU/OS,45.13,0.00
__export__.product_product_94166_dde5619e,SWT7459-BG/L,SWT7459-BG/OL,46.34,0.00
__export__.product_product_94165_8650692e,SWT7459-BG/M,SWT7459-BG/OM,46.34,0.00
__export__.product_product_94167_320a3401,SWT7569-WH/S,SWT7569-WH/S,43.66,0.00
__export__.product_product_94172_bf20f59d,SWT7569-BL/L,SWT7569-BL/OL,43.66,0.00
__export__.product_product_94171_9c4172bd,SWT7569-BL/M,SWT7569-BL/OM,43.66,0.00
__export__.product_product_94170_8238769c,SWT7569-BL/S,SWT7569-BL/OS,43.66,0.00
__export__.product_product_94164_1f2e8824,SWT7459-BG/S,SWT7459-BG/OS,46.34,0.00
__export__.product_product_94169_ad59bd6a,SWT7569-WH/L,SWT7569-WH/OL,43.66,0.00
__export__.product_product_94168_fd4aab11,SWT7569-WH/M,SWT7569-WH/OM,43.66,0.00
__export__.product_product_94175_5a6e7d91,R723-BG/L,R723-BG/OL,46.34,0.00
__export__.product_product_94174_f48770a4,R723-BG/M,R723-BG/OM,46.34,0.00
__export__.product_product_94173_ea4cbf5a,R723-BG/S,R723-BG/OS,46.34,0.00
__export__.product_product_94178_5920844a,R723-BL/L,R723-BL/OL,46.34,0.00
__export__.product_product_94177_e9a000fa,R723-BL/M,R723-BL/OM,46.34,0.00
__export__.product_product_94176_b33ebc2f,R723-BL/S,R723-BL/OS,46.34,0.00
__export__.product_product_94188_ba58e6c3,TP-9560-6-GR/L,TP-9560-6-GR/OL,80.27,0.00
__export__.product_product_94187_082c1a5c,TP-9560-6-GR/M,TP-9560-6-GR/OM,80.27,0.00
__export__.product_product_94186_35e617fb,TP-9560-6-GR/S,TP-9560-6-GR/OS,80.27,0.00
__export__.product_product_94190_b2deade2,TJ-9465-6-OR/M,TJ-9465-6-OR/OM,82.95,0.00
__export__.product_product_94193_25288e6b,RT-3107-6-RO/M,RT-3107-6-RO/OM,54.38,0.00
__export__.product_product_94192_5fd97922,RT-3107-6-RO/S,RT-3107-6-RO/OS,54.38,0.00
__export__.product_product_94196_7d854e03,RT-3107-6-FUC/M,RT-3107-6-FUC/OM,54.38,0.00
__export__.product_product_94195_96ae265a,RT-3107-6-FUC/S,RT-3107-6-FUC/OS,54.38,0.00
__export__.product_product_94200_570e113e,RD-3343-6-FUC/L,RD-3343-6-FUC/OL,74.91,0.00
__export__.product_product_94199_ab08409c,RD-3343-6-FUC/M,RD-3343-6-FUC/OM,74.91,0.00
__export__.product_product_94198_0ac5fd24,RD-3343-6-FUC/S,RD-3343-6-FUC/OS,74.91,0.00
__export__.product_product_94191_0131111a,TJ-9465-6-OR/L,TJ-9465-6-OR/OL,82.95,0.00
__export__.product_product_94189_411a619b,TJ-9465-6-OR/S,TJ-9465-6-OR/OS,82.95,0.00
__export__.product_product_94194_32824122,RT-3107-6-RO/L,RT-3107-6-RO/OL,54.38,0.00
__export__.product_product_94197_a4d7d0e5,RT-3107-6-FUC/L,RT-3107-6-FUC/OL,54.38,0.00
__export__.product_product_94202_698a9af4,KP-1245-6-MU/M,KP-1245-6-MU/OM,43.39,0.00
__export__.product_product_94203_2b06d242,KP-1245-6-MU/L,KP-1245-6-MU/OL,66.88,0.00
__export__.product_product_94201_658b2b78,KP-1245-6-MU/S,KP-1245-6-MU/OS,43.39,0.00
__export__.product_product_94206_ed964855,FD1089-WH/L,FD1089-WH/OL,68.66,0.00
__export__.product_product_94205_a3579676,FD1089-WH/M,FD1089-WH/OM,68.66,0.00
__export__.product_product_94204_d330b369,FD1089-WH/S,FD1089-WH/OS,68.66,0.00
__export__.product_product_94209_926ba767,EKW7077-CAM/L,EKW7077-CAM/OL,75.80,0.00
__export__.product_product_94208_1f0cc8ac,EKW7077-CAM/M,EKW7077-CAM/OM,75.80,0.00
__export__.product_product_94207_8614f160,EKW7077-CAM/S,EKW7077-CAM/OS,75.80,0.00
__export__.product_product_94212_eee83d6d,EKP4109-CAM/L,EKP4109-CAM/OL,54.38,0.00
__export__.product_product_94211_91509e7e,EKP4109-CAM/M,EKP4109-CAM/OS,54.38,0.00
__export__.product_product_94210_48576c8e,EKP4109-CAM/S,EKP4109-CAM/,54.38,0.00
__export__.product_product_88670_181bd7d4,ZP-PAT-VN-CASSINI/7.5,ZPPATVNCASS/O7.5,152.09,0.00
__export__.product_product_88672_a97f681c,ZP-PAT-VN-CASSINI/8.5,ZPPATVNCASS/O8.5,152.09,0.00
__export__.product_product_88673_fd0e31f1,ZP-PAT-VN-CASSINI/9,ZPPATVNCASS/O9,152.09,0.00
__export__.product_product_94094_32f0b596,ZP-PAT-NA-CASSINI/7.5,ZPPATNACASS/O7.5,152.09,0.00
__export__.product_product_94097_fbc0fe80,ZP-PAT-NA-CASSINI/9,ZPPATNACASS/O9,152.09,0.00
__export__.product_product_94096_a865feb9,ZP-PAT-NA-CASSINI/8.5,ZPPATNACASS/O8.5,152.09,0.00
__export__.product_product_94215_11a5ceef,EKP4109-DK/L,EKP4109-DK/OL,54.38,0.00
__export__.product_product_94214_82dc632d,EKP4109-DK/M,EKP4109-DK/OM,54.38,0.00
__export__.product_product_94213_170b1515,EKP4109-DK/S,EKP4109-DK/OS,54.38,0.00
__export__.product_product_94217_4bdf00db,EKD2542-OFF/M,EKD2542-OFF/OM,72.23,0.00
__export__.product_product_94216_e4b56c14,EKD2542-OFF/S,EKD2542-OFF/OS,72.23,0.00
__export__.product_product_94221_d868a3f2,EKD2542-LA/L,EKD2542-LA/OL,55.57,0.00
__export__.product_product_94220_b21c34a7,EKD2542-LA/M,EKD2542-LA/OM,55.57,0.00
__export__.product_product_94219_3e264375,EKD2542-LA/S,EKD2542-LA/OS,55.57,0.00
__export__.product_product_94218_be382f19,EKD2542-OFF/L,EKD2542-OFF/OL,72.23,0.00
__export__.product_product_94222_8366456d,FW50239-HG/S,FW50239-HG/OS,47.23,0.00
__export__.product_product_94224_08f101d9,FW50239-HG/L,FW50239-HG/OL,47.23,0.00
__export__.product_product_94223_ec357783,FW50239-HG/M,FW50239-HG/OM,47.23,0.00
__export__.product_product_94226_6b7ff89a,FS7538-EB/M,FS7538-EB/OM,62.41,0.00
__export__.product_product_94230_8a7d450a,FS7427-MA/L,FS7427-MA/OL,66.88,0.00
__export__.product_product_94229_8aaba421,FS7427-MA/M,FS7427-MA/OM,66.88,0.00
__export__.product_product_94228_b969989e,FS7427-MA/S,FS7427-MA/OS,66.88,0.00
__export__.product_product_94227_158d2f02,FS7538-EB/L,FS7538-EB/OL,62.41,0.00
__export__.product_product_94225_2e0c1a5e,FS7538-EB/S,FS7538-EB/OS,62.41,0.00
__export__.product_product_94235_7c8985b0,FS6832X-LS/XL,FS6832X-LS/OXL,30.35,0.00
__export__.product_product_94240_742f2026,FS6834X-BK/XL,FS6834X-BK/OXL,52.59,0.00
__export__.product_product_94239_98ee2a52,FS6834X-BK/L,FS6834X-BK/OL,52.59,0.00
__export__.product_product_94238_acd91fa9,FS6834X-BK/M,FS6834X-BK/OM,30.35,0.00
__export__.product_product_94237_26669b3f,FS6834X-BK/S,FS6834X-BK/OS,52.59,0.00
__export__.product_product_94245_33954c9c,FS6833X-DB/XL,FS6833X-DB/OXL,30.35,0.00
__export__.product_product_94244_c9ce4ea2,FS6833X-DB/L,FS6833X-DB/OL,52.59,0.00
__export__.product_product_94242_76430c6b,FS6833X-DB/S,FS6833X-DB/OS,30.35,0.00
__export__.product_product_94241_42d4c5e9,FS6833X-DB/XS,FS6833X-DB/OXS,52.59,0.00
__export__.product_product_94234_4a1182cf,FS6832X-LS/L,FS6832X-LS/OL,30.35,0.00
__export__.product_product_94233_d0672524,FS6832X-LS/M,FS6832X-LS/OM,52.59,0.00
__export__.product_product_94231_ab1b1cda,FS6832X-LS/XS,FS6832X-LS/OXS,52.59,0.00
__export__.product_product_94236_8e36ac29,FS6834X-BK/XS,FS6834X-BK/OXS,52.59,0.00
__export__.product_product_94243_bab65eab,FS6833X-DB/M,FS6833X-DB/OM,30.35,0.00
__export__.product_product_94248_db44d8f3,FD9266-EN/L,FD9266-EN/OL,67.77,0.00
__export__.product_product_94246_e3455295,FD9266-EN/S,FD9266-EN/OS,67.77,0.00
__export__.product_product_94232_be78b00c,FS6832X-LS/S,FS6832X-LS/OS,30.35,0.00
__export__.product_product_94247_3dd615a1,FD9266-EN/M,FD9266-EN/OM,67.77,0.00
__export__.product_product_94251_913b825d,FD9150-BM/L,FD9150-BM/OL,43.39,0.00
__export__.product_product_94250_e149dff2,FD9150-BM/M,FD9150-BM/OM,43.39,0.00
__export__.product_product_94249_72b1a6c2,FD9150-BM/S,FD9150-BM/OS,43.39,0.00
__export__.product_product_94254_019debab,FD8129-SB/L,FD8129-SB/OL,62.41,0.00
__export__.product_product_94252_684c1e4d,FD8129-SB/S,FD8129-SB/OS,62.41,0.00
__export__.product_product_94257_6c0b202c,FD7636-CM/L,FD7636-CM/OL,62.41,0.00
__export__.product_product_94255_ff638c5c,FD7636-CM/S,FD7636-CM/OS,62.41,0.00
__export__.product_product_94260_bc7b7b3d,FD7550-EM/L,FD7550-EM/OL,84.73,0.00
__export__.product_product_94258_3e97b39e,FD7550-EM/S,FD7550-EM/OS,84.73,0.00
__export__.product_product_94253_059ec936,FD8129-SB/M,FD8129-SB/OM,62.41,0.00
__export__.product_product_94263_98f48801,FD7550-BUR/L,FD7550-BUR/OL,84.73,0.00
__export__.product_product_94262_fd610bfc,FD7550-BUR/M,FD7550-BUR/OM,84.73,0.00
__export__.product_product_94256_63796969,FD7636-CM/M,FD7636-CM/OM,62.41,0.00
__export__.product_product_94259_ab76b6ca,FD7550-EM/M,FD7550-EM/OM,84.73,0.00
__export__.product_product_94261_a8228bee,FD7550-BUR/S,FD7550-BUR/OS,84.73,0.00
__export__.product_product_94266_ee244bb7,FD7442-SA/L,FD7442-SA/OL,71.34,0.00
__export__.product_product_94269_15e43469,FD6699-IM/L,FD6699-IM/OL,74.02,0.00
__export__.product_product_94268_b2ae01b1,FD6699-IM/M,FD6699-IM/OM,74.02,0.00
__export__.product_product_94267_54843604,FD6699-IM/S,FD6699-IM/OS,74.02,0.00
__export__.product_product_94265_46e2bf34,FD7442-SA/M,FD7442-SA/OM,71.34,0.00
__export__.product_product_94264_654c416b,FD7442-SA/S,FD7442-SA/OS,71.34,0.00
__export__.product_product_94272_2cd5e3a9,FD4571-VM/L,FD4571-VM/OL,55.57,0.00
__export__.product_product_94271_faf5a1e5,FD4571-VM/M,FD4571-VM/OM,75.80,0.00
__export__.product_product_94270_ff79492d,FD4571-VM/S,FD4571-VM/OS,75.80,0.00
__export__.product_product_94275_b9a9a899,FD4571-DG/L,FD4571-DG/OL,75.80,0.00
__export__.product_product_94274_590b2f91,FD4571-DG/M,FD4571-DG/OM,75.80,0.00
__export__.product_product_94273_bc0987e1,FD4571-DG/S,FD4571-DG/OS,55.57,0.00
__export__.product_product_94278_003efcf2,IMC7238D/L,IMC7238D/OL,75.80,0.00
__export__.product_product_94277_a7e36943,IMC7238D/M,IMC7238D/OM,75.80,0.00
__export__.product_product_94276_620a1db2,IMC7238D/S,IMC7238D/OS,75.80,0.00
__export__.product_product_94280_9d1cfc4d,IMA7899R/M,IMA7899R/OM,87.41,0.00
__export__.product_product_94279_6c7a6980,IMA7899R/S,IMA7899R/OS,87.41,0.00
__export__.product_product_94281_87525274,IMA7899R/L,IMA7899R/OL,87.41,0.00
__export__.product_product_94282_633cc580,T1528-BG/S,T1528-BG/OS,51.22,0.00
__export__.product_product_94283_2d412049,T1528-BG/M,T1528-BG/OM,51.22,0.00
__export__.product_product_94284_361d57c7,T1528-BG/L,T1528-BG/OL,51.22,0.00
__export__.product_product_94285_865798c8,T1528-BU/S,T1528-BU/OS,51.22,0.00
__export__.product_product_94286_7bffdd04,T1528-BU/M,T1528-BU/OM,51.22,0.00
__export__.product_product_94287_1c839998,T1528-BU/L,T1528-BU/OL,51.22,0.00
__export__.product_product_94288_47c812d1,T1583-OR/S,T1583-OR/OS,51.22,0.00
__export__.product_product_94289_a952c9c5,T1583-OR/M,T1583-OR/OM,51.22,0.00
__export__.product_product_94290_edc631f5,T1583-OR/L,T1583-OR/OL,51.22,0.00
__export__.product_product_94293_458fd3e4,T1004-PI/L,T1004-PI/OL,52.09,0.00
__export__.product_product_94292_2232e2bf,T1004-PI/M,T1004-PI/OM,52.09,0.00
__export__.product_product_94291_f4e47dc5,T1004-PI/S,T1004-PI/OS,52.09,0.00
__export__.product_product_94296_17526c87,T1004-LA/L,T1004-LA/OL,52.09,0.00
__export__.product_product_94295_6598be5c,T1004-LA/M,T1004-LA/OM,52.09,0.00
__export__.product_product_94294_9ad99230,T1004-LA/S,T1004-LA/OS,52.09,0.00
__export__.product_product_94297_d9e1e2f8,T1607-GR/S,T1607-GR/OS,54.70,0.00
__export__.product_product_94299_25ebf6da,T1607-GR/L,T1607-GR/OL,54.70,0.00
__export__.product_product_94298_b7cb6d4b,T1607-GR/M,T1607-GR/OM,54.70,0.00
__export__.product_product_94302_424c0e68,P1004-WH/L,P1004-WH/OL,62.41,0.00
__export__.product_product_94301_9f50b54c,P1004-WH/M,P1004-WH/OM,60.78,0.00
__export__.product_product_94300_60435bbb,P1004-WH/S,P1004-WH/OS,62.41,0.00
__export__.product_product_94303_64960511,40094-LI/S,40094-LI/OS,59.73,0.00
__export__.product_product_94305_44018c06,40094-LI/L,40094-LI/OL,58.17,0.00
__export__.product_product_94304_eb0924e1,40094-LI/M,40094-LI/OM,59.73,0.00
__export__.product_product_94309_115a7f94,MP2238/T7004-38,MP2238/T7004-38,39.04,0.00
__export__.product_product_94307_96ca9a78,MP2238/T7004-34,MP2238/T7004-34,39.04,0.00
__export__.product_product_94308_e68a1c63,MP2238/T7004-36,MP2238/T7004-36,39.04,0.00
__export__.product_product_94306_8bb26383,MP2238/T7004-32,MP2238/T7004-32,39.04,0.00
__export__.product_product_94310_a5613a5d,MP2251/T7004-32,MP2251/T7004-32,107.05,0.00
__export__.product_product_94311_fc1b2487,MP2251/T7004-34,MP2251/T7004-34,107.05,0.00
__export__.product_product_94312_4eabd05e,MP2251/T7004-36,MP2251/T7004-36,107.05,0.00
__export__.product_product_94313_8365951a,MP2251/T7004-38,MP2251/T7004-38,107.05,0.00
__export__.product_product_94317_94410938,MP2304/T7043-38,MP2304/T7043-38,39.04,0.00
__export__.product_product_94315_fe35c45a,MP2304/T7043-34,MP2304/T7043-34,39.04,0.00
__export__.product_product_94314_7197a739,MP2304/T7043-32,MP2304/T7043-32,39.04,0.00
__export__.product_product_94316_06eb3660,MP2304/T7043-36,MP2304/T7043-36,39.04,0.00
__export__.product_product_94318_04bfedff,S7001-BL/S,S7001-BL/OS,49.02,0.00
__export__.product_product_94319_b190dab8,S7001-BL/M,S7001-BL/OM,49.02,0.00
__export__.product_product_94320_3a8bf72c,S7001-BL/L,S7001-BL/OL,49.02,0.00
__export__.product_product_94323_299fca08,P7009B-FUC/L,P7009B-FUC/OL,49.02,0.00
__export__.product_product_94322_b69966a9,P7009B-FUC/M,P7009B-FUC/OM,49.02,0.00
__export__.product_product_94321_6281c58c,P7009B-FUC/S,P7009B-FUC/OS,49.02,0.00
__export__.product_product_94326_6644ce65,P7009-OFF/L,P7009-OFF/OL,44.55,0.00
__export__.product_product_94325_2728338a,P7009-OFF/M,P7009-OFF/OM,44.55,0.00
__export__.product_product_94324_1f2e88dc,P7009-OFF/S,P7009-OFF/OS,44.55,0.00
__export__.product_product_94327_75c7e4ce,SP1003-OR/S,SP1003-OR/OS,65.13,0.00
__export__.product_product_94328_725d4181,SP1003-OR/M,SP1003-OR/OM,65.13,0.00
__export__.product_product_94329_9774c813,SP1003-OR/L,SP1003-OR/OL,117.30,0.00
__export__.product_product_94332_2da430f1,SK2103-GR/L,SK2103-GR/OL,38.30,0.00
__export__.product_product_94330_4c5f0040,SK2103-GR/S,SK2103-GR/OS,38.30,0.00
__export__.product_product_94331_3653a5db,SK2103-GR/M,SK2103-GR/OM,38.30,0.00
__export__.product_product_94333_146589a7,ACD70564-WH/S,ACD70564-WH/OS,59.73,0.00
__export__.product_product_94334_43008f40,ACD70564-WH/M,ACD70564-WH/OM,59.73,0.00
__export__.product_product_94335_34988ceb,ACD70564-WH/L,ACD70564-WH/OL,59.73,0.00
__export__.product_product_94336_72c7b0df,ACD70015L-RU/S,ACD70015L-RU/OS,66.88,0.00
__export__.product_product_94337_43f18ad9,ACD70015L-RU/M,ACD70015L-RU/OM,66.88,0.00
__export__.product_product_94338_b30f782a,ACD70015L-RU/L,ACD70015L-RU/OL,66.88,0.00
__export__.product_product_94341_3af3aa1e,ACD70105-MO/L,ACD70105-MO/OL,57.95,0.00
__export__.product_product_94340_9c11e3e6,ACD70105-MO/M,ACD70105-MO/OM,57.95,0.00
__export__.product_product_94339_b14230cc,ACD70105-MO/S,ACD70105-MO/OS,57.95,0.00
__export__.product_product_94344_65a99e2e,ACD70426-GD/L,ACD70426-GD/OL,62.41,0.00
__export__.product_product_94343_2769b07c,ACD70426-GD/M,ACD70426-GD/OM,62.41,0.00
__export__.product_product_94342_d805c832,ACD70426-GD/S,ACD70426-GD/OS,62.41,0.00
__export__.product_product_94347_053611cb,ACD70332D-LA/L,ACD70332D-LA/OL,53.48,0.00
__export__.product_product_94346_402256d0,ACD70332D-LA/M,ACD70332D-LA/OM,53.48,0.00
__export__.product_product_94345_9410aebe,ACD70332D-LA/S,ACD70332D-LA/OS,53.48,0.00
__export__.product_product_94348_ee7fb401,ACD70332F-SL/S,ACD70332F-SL/OS,50.80,0.00
__export__.product_product_94349_bfb6d62e,ACD70332F-SL/M,ACD70332F-SL/OM,50.80,0.00
__export__.product_product_94350_d73256f4,ACD70332F-SL/L,ACD70332F-SL/OL,50.80,0.00
__export__.product_product_94351_ed01a11f,IT3113-WH/S,IT3113-WH/OS,58.84,0.00
__export__.product_product_94352_3da1f030,IT3113-WH/M,IT3113-WH/OM,58.84,0.00
__export__.product_product_94353_658363fa,IT3113-WH/L,IT3113-WH/OL,58.84,0.00
__export__.product_product_94356_9f9859fe,IST3803B-IV/L,IST3803B-IV/OL,78.17,0.00
__export__.product_product_94355_3333d32d,IST3803B-IV/M,IST3803B-IV/OM,78.17,0.00
__export__.product_product_94354_44e732ad,IST3803B-IV/S,IST3803B-IV/OS,78.17,0.00
__export__.product_product_94103_c6177d0c,DK2011-4BC-2/52,DK20114202265234,304.26,0.00
__export__.product_product_94363_b492bfc6,ZP-ANT-CA-CASSINI/10,ZP-ANT-CA-CASS/O10,152.09,0.00
__export__.product_product_94358_ac54a82b,ZP-ANT-CA-CASSINI/7.5,ZP-ANT-CA-CASS/O7.5,152.09,0.00
__export__.product_product_94360_ac8b7b4b,ZP-ANT-CA-CASSINI/8.5,ZP-ANT-CA-CASS/O8.5,152.09,0.00
__export__.product_product_94361_a4cae2d1,ZP-ANT-CA-CASSINI/9,ZP-ANT-CA-CASS/O9,130.35,0.00
__export__.product_product_94362_3c92abcd,ZP-ANT-CA-CASSINI/9.5,ZP-ANT-CA-CASS/O9.5,152.09,0.00
__export__.product_product_94359_784a91ca,ZP-ANT-CA-CASSINI/8,ZP-ANT-CA-CASS/O8,152.09,0.00
__export__.product_product_94095_36708f16,ZP-PAT-NA-CASSINI/8,ZPPATNACASS/O8,152.09,0.00
__export__.product_product_88671_fc7fadd1,ZP-PAT-VN-CASSINI/8,ZPPATVNCASS/O8,152.09,0.00
__export__.product_product_94369_657218fb,ZP-ANT-CASSINI/10,ZP-ANT-CASSINI/O10,130.35,0.00
__export__.product_product_94367_946e70fb,ZP-ANT-CASSINI/9,ZP-ANT-CASSINI/O9,152.09,0.00
__export__.product_product_94365_dbfba964,ZP-ANT-CASSINI/8,ZP-ANT-CASSINI/O8,130.35,0.00
__export__.product_product_94364_e84c9647,ZP-ANT-CASSINI/7.5,ZP-ANT-CASSINI/O7.5,152.09,0.00
__export__.product_product_94368_832da554,ZP-ANT-CASSINI/9.5,ZP-ANT-CASSINI/O9.5,130.35,0.00
__export__.product_product_94366_bc65ca0f,ZP-ANT-CASSINI/8.5,ZP-ANT-CASSINI/O8.5,130.35,0.00
