External ID,Name,Product Type,Product Category,Sales Price,Cost,Can be Sold,Can be Purchased,is_storable,available_in_pos,Internal Reference,Barcode
product_template_cf_z_wt5sd,BLUSA P/D 100% LINO,Goods,Ropa / Mujeres / Blusas,39.91,0.00,True,True,True,True,CF-Z-WT5SD,CF-Z-WT5SD
product_template_cf_z_wt6sd,BLUSA P/D 100% LINO,Goods,Ropa / Mujeres / Blusas,39.91,0.00,True,True,True,True,CF-Z-WT6SD,CF-Z-WT6SD
product_template_cf_z_wt7sd,BLUSA P/D 100% LINO,Goods,Ropa / Mujeres / Blusas,39.91,0.00,True,True,True,True,CF-Z-WT7SD,CF-Z-WT7SD
product_template_cf_z_wt8nv,BLUSA P/D 100% LINO,Goods,Ropa / Mujeres / Blusas,39.91,0.00,True,True,True,True,CF-Z-WT8NV,CF-Z-WT8NV
product_template_cf_z_wt8wh,BLUSA P/D 100% LINO,Goods,Ropa / Mujeres / Blusas,39.91,0.00,True,True,True,True,CF-Z-WT8WH,CF-Z-WT8WH
product_template_cf_z_t23tq,TOP P/D 95% VISCOSA 5% ELASTANO,Goods,Ropa / Mujeres / Blusas,8.61,0.00,True,True,True,True,CF-Z-T23TQ,7453071628698
product_template_cf_z_t27or,TOP P/D 95% VISCOSA 5% ELASTANO,Goods,Ropa / Mujeres / Blusas,32.96,0.00,True,True,True,True,CF-Z-T27OR,CF-Z-T27OR
product_template_cf_z_t28cho,BLUSA P/D 95% VISCOSA 5% ELASTANO,Goods,Ropa / Mujeres / Blusas,30.35,0.00,True,True,True,True,CF-Z-T28CHO,7453071625635
product_template_cf_z_t28iv,BLUSA P/D 95% VISCOSA 5% ELASTANO,Goods,Ropa / Mujeres / Blusas,30.35,0.00,True,True,True,True,CF-Z-T28IV,7453071625628
product_template_cf_z_t28or,BLUSA P/D 95% VISCOSA 5% ELASTANO,Goods,Ropa / Mujeres / Blusas,8.61,0.00,True,True,True,True,CF-Z-T28OR,7453071625642
product_template_cf_z_t29cho,BLUSA P/D 95% VISCOSA 5% ELASTANO,Goods,Ropa / Mujeres / Blusas,32.96,0.00,True,True,True,True,CF-Z-T29CHO,7453071625666
product_template_cf_z_t29iv,BLUSA P/D 95% VISCOSA 5% ELASTANO,Goods,Ropa / Mujeres / Blusas,32.96,0.00,True,True,True,True,CF-Z-T29IV,745307162659
product_template_cf_z_t29or,BLUSA P/D 95% VISCOSA 5% ELASTANO,Goods,Ropa / Mujeres / Blusas,32.96,0.00,True,True,True,True,CF-Z-T29OR,7453071625673
product_template_cf_z_t3,TOP 95% VISCOSA 5% ELASTANO,Goods,Ropa / Mujeres / Blusas,21.65,0.00,True,True,True,True,CF-Z-T3,7453071628407
product_template_cf_z_t7bl,BLUSA 95% VISCOSA 5% ELASTANO,Goods,Ropa / Mujeres / Blusas,30.35,0.00,True,True,True,True,CF-Z-T7BL,7453071625246
product_template_cf_z_t7ox,BLUSA 95% VISCOSA 5% ELASTANO,Goods,Ropa / Mujeres / Blusas,8.61,0.00,True,True,True,True,CF-Z-T7OX,7453071625253
product_template_cf_z_t7pk,BLUSA 95% VISCOSA 5% ELASTANO,Goods,Ropa / Mujeres / Blusas,30.35,0.00,True,True,True,True,CF-Z-T7PK,7453071625239
product_template_cf_z_t9md,BLUSA 95% VISCOSA 5% ELASTANO,Goods,Ropa / Mujeres / Blusas,32.96,0.00,True,True,True,True,CF-Z-T9MD,7453071625321
product_template_cf_z_td1ox,VESTIDO P/DAMA 95% VISCOSA 5% ELASTANO,Goods,Ropa / Mujeres / Vestidos,53.48,0.00,True,True,True,True,CF-Z-TD1OX,CF-Z-TD1OX
product_template_cf_z_td1pk,VESTIDO P/DAMA 95% VISCOSA 5% ELASTANO,Goods,Ropa / Mujeres / Vestidos,53.48,0.00,True,True,True,True,CF-Z-TD1PK,CF-Z-TD1PK
product_template_cf_z_wb11wh,PANTALON P/D 65% POLIESTER 35% VISCOSA,Goods,Ropa / Mujeres / Pantalones,22.23,0.00,True,True,True,True,CF-Z-WB11WH,CF-Z-WB11WH
product_template_cf_z_wb13ge,PANTALON P/D 97% ALGODON 3% ELASTANO,Goods,Ropa / Mujeres / Pantalones,44.55,0.00,True,True,True,True,CF-Z-WB13GE,7453071622429
product_template_cf_z_nt37ow,TOP P/D 100% POLIESTER,Goods,Ropa / Mujeres / Blusas,8.61,0.00,True,True,True,True,CF-Z-NT37OW,7453071629534
product_template_cf_z_nt38,BLUSA P/D 100% POLIESTER,Goods,Ropa / Mujeres / Blusas,32.96,0.00,True,True,True,True,CF-Z-NT38,CF-Z-NT38
product_template_cf_z_nt44wh,BLUSA P/D 100% POLIESTER,Goods,Ropa / Mujeres / Blusas,32.96,0.00,True,True,True,True,CF-Z-NT44WH,CF-Z-NT44WH
product_template_cf_z_nt5,BLUSA P/D 100% POLIESTER,Goods,Ropa / Mujeres / Blusas,32.96,0.00,True,True,True,True,CF-Z-NT5,CF-Z-NT5
product_template_cf_z_nt60bo,BLUSA P/D 100% POLIESTER,Goods,Ropa / Mujeres / Blusas,32.96,0.00,True,True,True,True,CF-Z-NT60BO,CF-Z-NT60BO
product_template_cf_z_nt60sd,BLUSA P/D 100% POLIESTER,Goods,Ropa / Mujeres / Blusas,32.96,0.00,True,True,True,True,CF-Z-NT60SD,CF-Z-NT60SD
product_template_cf_z_nt65bg,BLUSA CARVEN,Goods,Ropa / Mujeres / Blusas,36.43,0.00,True,True,True,True,CF-Z-NT65BG,CF-Z-NT65BG
product_template_cf_z_nt65cho,BLUSA P/D 100% POLIESTER,Goods,Ropa / Mujeres / Blusas,32.96,0.00,True,True,True,True,CF-Z-NT65CHO,CF-Z-NT65CHO
product_template_cf_z_ntb2bg,PANTALON P/D 100% POLIESTER,Goods,Ropa / Mujeres / Pantalones,22.23,0.00,True,True,True,True,CF-Z-NTB2BG,7453071629251
product_template_cf_z_ntb2cho,PANTALON P/D 100% POLIESTER,Goods,Ropa / Mujeres / Pantalones,22.23,0.00,True,True,True,True,CF-Z-NTB2CHO,7453071629299
product_template_cf_z_ntb2iv,PANTALON P/D 100% POLIESTER,Goods,Ropa / Mujeres / Pantalones,22.23,0.00,True,True,True,True,CF-Z-NTB2IV,7453071629282
product_template_cf_z_ntb2or,PANTALON P/D 100% POLIESTER,Goods,Ropa / Mujeres / Pantalones,44.55,0.00,True,True,True,True,CF-Z-NTB2OR,7453071629275
product_template_cf_z_t13mo,TOP P/D 95% VISCOSA 5% ELASTANO,Goods,Ropa / Mujeres / Blusas,32.96,0.00,True,True,True,True,CF-Z-T13MO,CF-Z-T13MO
product_template_cf_z_t20sd,TOP P/D 95% VISCOSA 5% ELASTANO,Goods,Ropa / Mujeres / Blusas,32.96,0.00,True,True,True,True,CF-Z-T20SD,CF-Z-T20SD
product_template_cf_z_t21sl,TOP P/D 95% VISCOSA 5% ELASTANO,Goods,Ropa / Mujeres / Blusas,8.61,0.00,True,True,True,True,CF-Z-T21SL,CF-Z-T21SL
product_template_cf_z_nt30pk,BLUSA P/D 100% VISCOSA,Goods,Ropa / Mujeres / Blusas,8.61,0.00,True,True,True,True,CF-Z-NT30PK,7453071629329
product_template_cf_z_nt31ox,BLUSA P/D 100% VISCOSA,Goods,Ropa / Mujeres / Blusas,8.61,0.00,True,True,True,True,CF-Z-NT31OX,7453071629367
product_template_cf_z_nt31pk,BLUSA P/D 100% VISCOSA,Goods,Ropa / Mujeres / Blusas,8.61,0.00,True,True,True,True,CF-Z-NT31PK,7453071629350
product_template_cf_z_nt32bl,BLUSA P/D 100% VISCOSA,Goods,Ropa / Mujeres / Blusas,8.61,0.00,True,True,True,True,CF-Z-NT32BL,7453071629404
product_template_cf_z_nt32ox,BLUSA P/D 100% VISCOSA,Goods,Ropa / Mujeres / Blusas,8.61,0.00,True,True,True,True,CF-Z-NT32OX,7453071629398
product_template_cf_z_nt32pk,BLUSA P/D 100% VISCOSA,Goods,Ropa / Mujeres / Blusas,8.61,0.00,True,True,True,True,CF-Z-NT32PK,7453071629381
product_template_cf_z_nt34,BLUSA 100% POLIESTER,Goods,Ropa / Mujeres / Blusas,32.96,0.00,True,True,True,True,CF-Z-NT34,CF-Z-NT34
product_template_cf_z_nt36lm,BLUSA P/D 100% POLIESTER,Goods,Ropa / Mujeres / Blusas,21.65,0.00,True,True,True,True,CF-Z-NT36LM,7453071629527
product_template_cf_z_nt36md,BLUSA P/D 100% POLIESTER,Goods,Ropa / Mujeres / Blusas,8.61,0.00,True,True,True,True,CF-Z-NT36MD,7453071629503
product_template_cf_z_nt36ol,BLUSA P/D 100% POLIESTER,Goods,Ropa / Mujeres / Blusas,21.65,0.00,True,True,True,True,CF-Z-NT36OL,7453071629510
product_template_cf_z_nt36ow,BLUSA P/D 100% POLIESTER,Goods,Ropa / Mujeres / Blusas,8.61,0.00,True,True,True,True,CF-Z-NT36OW,7453071629497
product_template_cf_z_nt37lm,TOP P/D 100% POLIESTER,Goods,Ropa / Mujeres / Blusas,8.61,0.00,True,True,True,True,CF-Z-NT37LM,7453071629541
product_template_cf_z_nt37md,TOP P/D 100% POLIESTER,Goods,Ropa / Mujeres / Blusas,8.61,0.00,True,True,True,True,CF-Z-NT37MD,7453071629558
product_template_cf_z_nt37ol,TOP P/D 100% POLIESTER,Goods,Ropa / Mujeres / Blusas,8.61,0.00,True,True,True,True,CF-Z-NT37OL,7453071629565
product_template_cf_y_wsh1sd,SHORT CARVEN,Goods,Sin Categoria,38.48,0.00,True,True,True,True,CF-Y-WSH1SD,CF-Y-WSH1SD
product_template_cf_y_wsh2bn,SHORT CARVEN,Goods,Sin Categoria,38.48,0.00,True,True,True,True,CF-Y-WSH2BN,CF-Y-WSH2BN
product_template_cf_y_wsh2ge,SHORT CARVEN,Goods,Sin Categoria,38.48,0.00,True,True,True,True,CF-Y-WSH2GE,CF-Y-WSH2GE
product_template_cf_y_wt6bg,BLUSA P/D 100% POLIESTER,Goods,Ropa / Mujeres / Blusas,36.43,0.00,True,True,True,True,CF-Y-WT6BG,CF-Y-WT6BG
product_template_cf_y_wt7bg,BLUSA P/D 100% POLIESTER,Goods,Ropa / Mujeres / Blusas,21.65,0.00,True,True,True,True,CF-Y-WT7BG,7453063941699
product_template_cf_y_wt7fs,BLUSA P/D 100% POLIESTER,Goods,Ropa / Mujeres / Blusas,8.61,0.00,True,True,True,True,CF-Y-WT7FS,7453063941712
product_template_cf_y_wt7ta,BLUSA P/D 100% POLIESTER,Goods,Ropa / Mujeres / Blusas,8.61,0.00,True,True,True,True,CF-Y-WT7TA,7453063941705
product_template_cf_y_wt8fs,BLUSA P/D 100% POLIESTER,Goods,Ropa / Mujeres / Blusas,21.65,0.00,True,True,True,True,CF-Y-WT8FS,7453063941736
product_template_cf_z_c2iv,SWEATER P/D 69% VISCOSA 29% POLIAMIDA 2% ELASTANO,Goods,Ropa / Mujeres / Blusas,32.96,0.00,True,True,True,True,CF-Z-C2IV,CF-Z-C2IV
product_template_cf_z_nt14sl,BLUSA P/D 100% VISCOSA,Goods,Ropa / Mujeres / Blusas,8.61,0.00,True,True,True,True,CF-Z-NT14SL,7453071629046
product_template_cf_z_nt14tq,BLUSA P/D 100% VISCOSA,Goods,Ropa / Mujeres / Blusas,14.70,0.00,True,True,True,True,CF-Z-NT14TQ,7453071629039
product_template_cf_z_nt15cn,BLUSA P/D 100% VISCOSA,Goods,Ropa / Mujeres / Blusas,36.43,0.00,True,True,True,True,CF-Z-NT15CN,CF-Z-NT15CN
product_template_cf_z_nt15sl,BLUSA P/D 100% VISCOSA,Goods,Ropa / Mujeres / Blusas,8.61,0.00,True,True,True,True,CF-Z-NT15SL,7453071629060
product_template_cf_z_nt15tq,BLUSA P/D 100% VISCOSA,Goods,Ropa / Mujeres / Blusas,8.61,0.00,True,True,True,True,CF-Z-NT15TQ,7453071629077
product_template_cf_z_nt16cn,BLUSA P/D 100% VISCOSA,Goods,Ropa / Mujeres / Blusas,30.35,0.00,True,True,True,True,CF-Z-NT16CN,CF-Z-NT16CN
product_template_cf_z_nt16sl,BLUSA P/D 100% VISCOSA,Goods,Ropa / Mujeres / Blusas,30.35,0.00,True,True,True,True,CF-Z-NT16SL,CF-Z-NT16SL
product_template_cf_z_nt16tq,BLUSA P/D 100% VISCOSA,Goods,Ropa / Mujeres / Blusas,30.35,0.00,True,True,True,True,CF-Z-NT16TQ,CF-Z-NT16TQ
product_template_cf_z_nt25,BLUSA P/D 100% POLIESTER,Goods,Ropa / Mujeres / Blusas,8.61,0.00,True,True,True,True,CF-Z-NT25,CF-Z-NT25
product_template_cf_z_nt30bl,BLUSA P/D 100% VISCOSA,Goods,Ropa / Mujeres / Blusas,14.70,0.00,True,True,True,True,CF-Z-NT30BL,7453071629343
product_template_cf_y_nt12bl,BLUSA P/D 100% POLIESTER,Goods,Ropa / Mujeres / Blusas,32.96,0.00,True,True,True,True,CF-Y-NT12BL,CF-Y-NT12BL
product_template_cf_y_nt25bl,BLUSA CARVEN,Goods,Ropa / Mujeres / Blusas,43.65,0.00,True,True,True,True,CF-Y-NT25BL,CF-Y-NT25BL
product_template_cf_y_nt53bl,BLUSA CARVEN,Goods,Ropa / Mujeres / Blusas,36.43,0.00,True,True,True,True,CF-Y-NT53BL,CF-Y-NT53BL
product_template_cf_y_nt54bl,BLUSA P/D 100% POLIESTER,Goods,Ropa / Mujeres / Blusas,8.61,0.00,True,True,True,True,CF-Y-NT54BL,7453063941590
product_template_cf_y_nt54sl,BLUSA P/D 100% POLIESTER,Goods,Ropa / Mujeres / Blusas,8.61,0.00,True,True,True,True,CF-Y-NT54SL,745306393941583
product_template_cf_y_t6vi,TOP P/D 100% VISCOSA,Goods,Ropa / Mujeres / Blusas,30.35,0.00,True,True,True,True,CF-Y-T6VI,CF-Y-T6VI
product_template_cf_y_wb110w,PANTALON CARVEN,Goods,Ropa / Mujeres / Pantalones,22.23,0.00,True,True,True,True,CF-Y-WB110W,CF-Y-WB110W
product_template_cf_y_wb11nv,PANTALON CARVEN,Goods,Ropa / Mujeres / Pantalones,44.55,0.00,True,True,True,True,CF-Y-WB11NV,CF-Y-WB11NV
product_template_cf_y_wb11rd,PANTALON CARVEN,Goods,Ropa / Mujeres / Pantalones,44.55,0.00,True,True,True,True,CF-Y-WB11RD,CF-Y-WB11RD
product_template_cf_y_wb12bg,PANTALON CARVEN,Goods,Ropa / Mujeres / Pantalones,50.80,0.00,True,True,True,True,CF-Y-WB12BG,CF-Y-WB12BG
product_template_cf_y_wb12ta,PANTALON CARVEN,Goods,Ropa / Mujeres / Pantalones,50.80,0.00,True,True,True,True,CF-Y-WB12TA,CF-Y-WB12TA
product_template_cf_y_wb15rd,PANTALON P/D 94% ALGODON 6% ELASTANO,Goods,Ropa / Mujeres / Pantalones,22.23,0.00,True,True,True,True,CF-Y-WB15RD,7453063945093
product_template_cf_y_wb5bl,PANTALON CARVEN,Goods,Ropa / Mujeres / Pantalones,22.23,0.00,True,True,True,True,CF-Y-WB5BL,CF-Y-WB5BL
product_template_cf_y_wb9tl,PANTALON CARVEN,Goods,Ropa / Mujeres / Pantalones,44.55,0.00,True,True,True,True,CF-Y-WB9TL,CF-Y-WB9TL
product_template_cf_y_wb9wh,PANTALON CARVEN,Goods,Ropa / Mujeres / Pantalones,22.23,0.00,True,True,True,True,CF-Y-WB9WH,CF-Y-WB9WH
product_template_cf_y_wc1bg,PANTALON CARVEN,Goods,Ropa / Mujeres / Pantalones,22.23,0.00,True,True,True,True,CF-Y-WC1BG,CF-Y-WC1BG
product_template_cf_y_wc1fs,PANTALON CARVEN,Goods,Ropa / Mujeres / Pantalones,22.23,0.00,True,True,True,True,CF-Y-WC1FS,CF-Y-WC1FS
product_template_cf_y_wj5tl,JACKET CARVEN,Goods,Ropa / Hombres / Levas,61.30,0.00,True,True,True,True,CF-Y-WJ5TL,CF-Y-WJ5TL
product_template_cf_y_wj6bg,JACKET CARVEN,Goods,Ropa / Hombres / Levas,21.65,0.00,True,True,True,True,CF-Y-WJ6BG,7453063944805
product_template_cf_y_wj6fs,JACKET CARVEN,Goods,Ropa / Hombres / Levas,30.35,0.00,True,True,True,True,CF-Y-WJ6FS,CF-Y-WJ6FS
product_template_cf_y_wj6ta,JACKET CARVEN,Goods,Ropa / Hombres / Levas,21.65,0.00,True,True,True,True,CF-Y-WJ6TA,CF-Y-WJ6TA
product_template_cf_y_wj7wh,JACKET CARVEN,Goods,Ropa / Hombres / Levas,61.30,0.00,True,True,True,True,CF-Y-WJ7WH,CF-Y-WJ7WH
product_template_cf_y_wsh1my,SHORT CARVEN,Goods,Sin Categoria,38.48,0.00,True,True,True,True,CF-Y-WSH1MY,CF-Y-WSH1MY
product_template_cf_v_008or,PANTALON P/DAMA CARVEN,Goods,Ropa / Mujeres / Pantalones,35.63,0.00,True,True,True,True,CF-V-008OR,CF-V-008OR
product_template_cf_v_008yl,PANTALON P/DAMA CARVEN,Goods,Ropa / Mujeres / Pantalones,35.63,0.00,True,True,True,True,CF-V-008YL,CF-V-008YL
product_template_cf_y_001ltpk,PANTALON CARVEN,Goods,Ropa / Mujeres / Pantalones,44.82,0.00,True,True,True,True,CF-Y-001LTPK,CF-Y-001LTPK
product_template_cf_y_001yl,PANTALON CARVEN,Goods,Ropa / Mujeres / Pantalones,35.63,0.00,True,True,True,True,CF-Y-001YL,CF-Y-001YL
product_template_cf_y_004pr_bu,PANTALON CARVEN,Goods,Ropa / Mujeres / Pantalones,35.63,0.00,True,True,True,True,CF-Y-004PR-BU,CF-Y-004PR-BU
product_template_cf_y_004pr_fs,PANTALON CARVEN,Goods,Ropa / Mujeres / Pantalones,35.63,0.00,True,True,True,True,CF-Y-004PR-FS,CF-Y-004PR-FS
product_template_cf_y_004pr_or,PANTALON CARVEN,Goods,Ropa / Mujeres / Pantalones,35.63,0.00,True,True,True,True,CF-Y-004PR-OR,CF-Y-004PR-OR
product_template_cf_y_010pc,PANTALON CARVEN,Goods,Ropa / Mujeres / Pantalones,35.63,0.00,True,True,True,True,CF-Y-010PC,CF-Y-010PC
product_template_cf_y_010wh,PANTALON CARVEN,Goods,Ropa / Mujeres / Pantalones,35.63,0.00,True,True,True,True,CF-Y-010WH,CF-Y-010WH
product_template_cf_y_016dn,PANTALON CARVEN,Goods,Ropa / Mujeres / Pantalones,44.82,0.00,True,True,True,True,CF-Y-016DN,CF-Y-016DN
product_template_cf_y_a1bu,BLUSA P/D 65% RAYON 35% POLIAMIDA,Goods,Ropa / Mujeres / Blusas,32.96,0.00,True,True,True,True,CF-Y-A1BU,CF-Y-A1BU
product_template_cf_y_a2blush,BLUSA P/D 65% RAYON 35% POLIAMIDA,Goods,Ropa / Mujeres / Blusas,32.96,0.00,True,True,True,True,CF-Y-A2BLUSH,CF-Y-A2BLUSH
product_template_cf_y_a2cr,BLUSA P/D 65% RAYON 35% POLIAMIDA,Goods,Ropa / Mujeres / Blusas,32.96,0.00,True,True,True,True,CF-Y-A2CR,CF-Y-A2CR
product_template_cf_y_a2pu,BLUSA P/D 65% RAYON 35% POLIAMIDA,Goods,Ropa / Mujeres / Blusas,32.96,0.00,True,True,True,True,CF-Y-A2PU,CF-Y-A2PU
product_template_cf_y_a2vl,BLUSA P/D 65% RAYON 35% POLIAMIDA,Goods,Ropa / Mujeres / Blusas,32.96,0.00,True,True,True,True,CF-Y-A2VL,CF-Y-A2VL
product_template_cf_y_nt10bs,BLUSA P/D 100% POLIESTER,Goods,Ropa / Mujeres / Blusas,30.35,0.00,True,True,True,True,CF-Y-NT10BS,CF-Y-NT10BS
product_template_cf_s_wj12bo,JACKET P/D 97% ALG. 3% EA,Goods,Ropa / Hombres / Levas,32.96,0.00,True,True,True,True,CF-S-WJ12BO,CF-S-WJ12BO
product_template_cf_s_wj12rs,JACKET P/D 97% ALG. 3% EA,Goods,Ropa / Hombres / Levas,21.65,0.00,True,True,True,True,CF-S-WJ12RS,7453056607199
product_template_cf_s_wj13ic,JACKET P/D 97% ALG. 3% EA,Goods,Ropa / Hombres / Levas,21.65,0.00,True,True,True,True,CF-S-WJ13IC,CF-S-WJ13IC
product_template_cf_s_wj13nv,JACKET P/D 97% ALG. 3% EA,Goods,Ropa / Hombres / Levas,21.65,0.00,True,True,True,True,CF-S-WJ13NV,7453056607229
product_template_cf_s_wj3_bs,JACKET P/D 100% LINO,Goods,Ropa / Hombres / Levas,21.65,0.00,True,True,True,True,CF-S-WJ3-BS,CF-S-WJ3-BS
product_template_cf_s_wj3_me,JACKET P/D 100% LINO,Goods,Ropa / Hombres / Levas,21.65,0.00,True,True,True,True,CF-S-WJ3-ME,CF-S-WJ3-ME
product_template_cf_s_wj3_ol,JACKET P/D 100% LINO,Goods,Ropa / Hombres / Levas,17.30,0.00,True,True,True,True,CF-S-WJ3-OL,7453056606901
product_template_cf_u_wd1,VESTIDO P/D 100% ALGODON,Goods,Ropa / Mujeres / Vestidos,51.43,0.00,True,True,True,True,CF-U-WD1,CF-U-WD1
product_template_cf_u_wtd1,VESTIDO P/D 100% ALGODON,Goods,Ropa / Mujeres / Vestidos,89.20,0.00,True,True,True,True,CF-U-WTD1,CF-U-WTD1
product_template_cf_v_001dn,JEAN P/DAMA CARVEN,Goods,Ropa / Mujeres,57.90,0.00,True,True,True,True,CF-V-001DN,CF-V-001DN
product_template_cf_v_001ge,JEAN P/DAMA CARVEN,Goods,Ropa / Mujeres,47.90,0.00,True,True,True,True,CF-V-001GE,CF-V-001GE
product_template_cf_v_001yl,JEAN P/DAMA CARVEN,Goods,Ropa / Mujeres / Pantalones,35.63,0.00,True,True,True,True,CF-V-001YL,CF-V-001YL
product_template_cf_v_003ge,PANTALON P/DAMA CARVEN,Goods,Ropa / Mujeres / Pantalones,35.63,0.00,True,True,True,True,CF-V-003GE,CF-V-003GE
product_template_cf_v_003pk,JEAN P/DAMA CARVEN,Goods,Ropa / Mujeres,47.90,0.00,True,True,True,True,CF-V-003PK,CF-V-003PK
product_template_cf_v_004sk,JEANS P/D 82% ALG 15% POLIESTER 2% ELASTANO,Goods,Ropa / Hombres / Jeans,47.90,0.00,True,True,True,True,CF-V-004SK,CF-V-004SK
product_template_cf_v_007or,PANTALON P/DAMA CARVEN,Goods,Ropa / Mujeres / Pantalones,35.63,0.00,True,True,True,True,CF-V-007OR,CF-V-007OR
product_template_cf_v_007yl,PANTALON P/DAMA CARVEN,Goods,Ropa / Mujeres / Pantalones,35.63,0.00,True,True,True,True,CF-V-007YL,CF-V-007YL
product_template_cf_p_wd4,VESTIDO P/D 100% ALG,Goods,Ropa / Mujeres / Vestidos,37.50,0.00,True,True,True,True,CF-P-WD4,CF-P-WD4
product_template_cf_r_wj6_cof,JACKET P/D 55% ALG. 45% VISC,Goods,Ropa / Hombres / Levas,21.65,0.00,True,True,True,True,CF-R-WJ6-COF,CF-R-WJ6-COF
product_template_cf_r_wj6_ofwh,JACKET P/D 55% ALG. 45% VISC,Goods,Ropa / Hombres / Levas,78.17,0.00,True,True,True,True,CF-R-WJ6-OFWH,7453047145266
product_template_cf_s_td5,VESTIDO P/D 95% VISC 5% EA,Goods,Ropa / Mujeres / Vestidos,42.86,0.00,True,True,True,True,CF-S-TD5,CF-S-TD5
product_template_cf_s_wd5,VESTIDO P/D 60% ALG 37% PL 3% EA,Goods,Ropa / Mujeres / Vestidos,49.02,0.00,True,True,True,True,CF-S-WD5,CF-S-WD5
product_template_321s,BIKINI FAJA OMA,Goods,Ropa / Hombres / Fajines,22.52,0.00,True,True,True,True,321S,321S
product_template_3285387bk,VESTIDO P/DAMA XOXO,Goods,Ropa / Mujeres / Vestidos,50.00,0.00,True,True,True,True,3285387BK,3285387BK
product_template_edre_01a,EDREADON SET 6 PZAS,Goods,Sin Categoria,125.00,0.00,True,True,True,True,EDRE-01A,EDRE-01A
product_template_driver_connector_hm,DRIVER CONNECTOR HEMBRA,Goods,Sin Categoria,0.04,0.00,True,True,True,True,DRIVER-CONNECTOR/HM,DRIVER-CONNECTOR/HM
product_template_driver_connector_ma,DRIVER CONNECTOR MACHO,Goods,Sin Categoria,0.04,0.00,True,True,True,True,DRIVER-CONNECTOR/MA,DRIVER-CONNECTOR/MA
product_template_d8325,M. VESTIDO LARGO JANNICE,Goods,Ropa / Mujeres / Vestidos,45.00,0.00,True,True,True,True,D8325,D8325
product_template_zs_pf_007_4k,LED SQUARE ACRYLIC PANEL LIGTH 18W 4500K 85-265V,Goods,Sin Categoria,4.60,0.00,True,True,True,True,ZS-PF-007/4K,ZS-PF-007/4K
product_template_zs_pf_007_6k,LED SQUARE ACRYLIC PANEL LIGTH 18W 6500K 85-265V,Goods,Sin Categoria,4.60,0.00,True,True,True,True,ZS-PF-007/6K,ZS-PF-007/6K
product_template_zs_pf_008_4k,LED SQUARE ACRYLIC PANEL LIGTH 24W 4500K 85-265V,Goods,Sin Categoria,9.20,0.00,True,True,True,True,ZS-PF-008/4K,ZS-PF-008/4K
product_template_zs_pf_008_6k,LED SQUARE ACRYLIC PANEL LIGTH 24W 6500K 85-265V,Goods,Sin Categoria,9.20,0.00,True,True,True,True,ZS-PF-008/6K,ZS-PF-008/6K
product_template_zs_py_007_6k,LED ROUND ACRYLIC PANEL LIGTH 18W 6500K 85-265V,Goods,Sin Categoria,4.20,0.00,True,True,True,True,ZS-PY-007/6K,ZS-PY-007/6K
product_template_zs_py_008_4k,LED ROUND ACRYLIC PANEL LIGTH 24W 4500K 85-265V,Goods,Sin Categoria,8.40,0.00,True,True,True,True,ZS-PY-008/4K,ZS-PY-008/4K
product_template_zs_py_008_6k,LED ROUND ACRYLIC PANEL LIGTH 24W 6500K 85-265V,Goods,Sin Categoria,8.40,0.00,True,True,True,True,ZS-PY-008/6K,ZS-PY-008/6K
product_template_zs_spy_003r_4k,LED ROUND ACRYLIC PANEL LIGTH 18W 4500K 85-265V,Goods,Sin Categoria,5.00,0.00,True,True,True,True,ZS-SPY-003R/4K,ZS-SPY-003R/4K
product_template_zs_spy_003r_6k,LED ROUND ACRYLIC PANEL LIGTH 18W 6500K 85-265V,Goods,Sin Categoria,5.00,0.00,True,True,True,True,ZS-SPY-003R/6K,ZS-SPY-003R/6K
product_template_zs_spy_003s_4k,LED SQUARE ACRYLIC PANEL LIGTH 18W 4500K 85-265V,Goods,Sin Categoria,5.40,0.00,True,True,True,True,ZS-SPY-003S/4K,ZS-SPY-003S/4K
product_template_zs_spy_003s_6k,LED SQUARE ACRYLIC PANEL LIGTH 18W 6500K 85-265V,Goods,Sin Categoria,5.40,0.00,True,True,True,True,ZS-SPY-003S/6K,ZS-SPY-003S/6K
product_template_wb_1067,PANTALON DE DAMA,Goods,Ropa / Mujeres / Pantalones,143.33,0.00,True,True,True,True,WB-1067,WB-1067
product_template_xj_bpl_006_6k,LED PANEL LIGHT 60*60CM 42W 6500K 85-265V,Goods,Sin Categoria,26.00,0.00,True,True,True,True,XJ-BPL-006/6K,XJ-BPL-006/6K
product_template_xlh1639_11_brown_37,ZAPATOS OBSENA,Goods,Ropa / Mujeres / Zapatos,12.96,0.00,True,True,True,True,XLH1639-11/BROWN-37,XLH1639-11/OBROWN-37
product_template_xlh1639_11_brown_39,ZAPATOS OBSENA,Goods,Ropa / Mujeres / Zapatos,12.96,0.00,True,True,True,True,XLH1639-11/BROWN-39,XLH1639-11/OBROWN-39
product_template_ykltb_sq10_2w,3 STEP GLASS DOWN LIGHT -SQUARE,Goods,Sin Categoria,22.00,0.00,True,True,True,True,YKLTB-SQ10+2W,YKLTB-SQ10+2W
product_template_ykltb_sq15_3w,3 STEP GLASS DOWN LIGHT -SQUARE,Goods,Sin Categoria,25.00,0.00,True,True,True,True,YKLTB-SQ15+3W,YKLTB-SQ15+3W
